game_id,turn,plateau_0,plateau_1,plateau_2,plateau_3,plateau_4,plateau_5,plateau_6,plateau_7,plateau_8,plateau_9,plateau_10,plateau_11,plateau_12,plateau_13,plateau_14,plateau_15,plateau_16,plateau_17,plateau_18,tile_0,tile_1,tile_2,position,final_score
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,13,153
92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,5,2,4,12,153
92,2,0,0,0,0,0,0,0,0,0,0,0,0,524,563,0,0,0,0,0,1,2,4,10,153
92,3,0,0,0,0,0,0,0,0,0,0,124,0,524,563,0,0,0,0,0,9,6,4,1,153
92,4,0,964,0,0,0,0,0,0,0,0,124,0,524,563,0,0,0,0,0,9,7,3,0,153
92,5,973,964,0,0,0,0,0,0,0,0,124,0,524,563,0,0,0,0,0,9,6,8,2,153
92,6,973,964,968,0,0,0,0,0,0,0,124,0,524,563,0,0,0,0,0,5,2,8,6,153
92,7,973,964,968,0,0,0,528,0,0,0,124,0,524,563,0,0,0,0,0,1,6,4,5,153
92,8,973,964,968,0,0,164,528,0,0,0,124,0,524,563,0,0,0,0,0,1,7,8,11,153
92,9,973,964,968,0,0,164,528,0,0,0,124,178,524,563,0,0,0,0,0,9,7,8,18,153
92,10,973,964,968,0,0,164,528,0,0,0,124,178,524,563,0,0,0,0,978,9,6,3,16,153
92,11,973,964,968,0,0,164,528,0,0,0,124,178,524,563,0,0,963,0,978,1,6,8,9,153
92,12,973,964,968,0,0,164,528,0,0,168,124,178,524,563,0,0,963,0,978,5,2,3,4,153
92,13,973,964,968,0,523,164,528,0,0,168,124,178,524,563,0,0,963,0,978,1,7,3,3,153
92,14,973,964,968,173,523,164,528,0,0,168,124,178,524,563,0,0,963,0,978,1,2,3,14,153
92,15,973,964,968,173,523,164,528,0,0,168,124,178,524,563,123,0,963,0,978,5,7,3,7,153
92,16,973,964,968,173,523,164,528,573,0,168,124,178,524,563,123,0,963,0,978,5,6,4,15,153
92,17,973,964,968,173,523,164,528,573,0,168,124,178,524,563,123,564,963,0,978,1,6,3,8,153
92,18,973,964,968,173,523,164,528,573,163,168,124,178,524,563,123,564,963,0,978,9,2,4,17,153
